frequency,power
9.895320511606129799e+00,2.457564962249648294e-02
9.903606869433970061e+00,2.086851785772914428e-02
9.911893227261810324e+00,1.636910789072817951e-02
9.920179585089650587e+00,1.129936035845574387e-02
9.928465942917490850e+00,6.233472202930601461e-03
9.936752300745332889e+00,3.823753502116168570e-03
9.945038658573173151e+00,7.154382529629125208e-03
9.953325016401013414e+00,1.129959310968295556e-02
9.961611374228853677e+00,1.456674189554507844e-02
9.969897732056693940e+00,1.649526602060731942e-02
9.978184089884534202e+00,1.689063180290614058e-02
9.986470447712374465e+00,1.576335692174030828e-02
9.994756805540214728e+00,1.339532554177675153e-02
